"","ID","Item","Rating","Order","Parenthesis","Modal_Label"
"1776","5_L6","X2_highlow_yes_1",87,"High-Low","Yes","must_probably"
"1777","6_L6","X2_highlow_yes_1",100,"High-Low","Yes","must_probably"
"1778","7_L6","X2_highlow_yes_1",60,"High-Low","Yes","must_probably"
"1779","8_L6","X2_highlow_yes_1",97,"High-Low","Yes","must_probably"
"1780","9_L6","X2_highlow_yes_1",90,"High-Low","Yes","must_probably"
"1781","10_L6","X2_highlow_yes_1",98,"High-Low","Yes","must_probably"
"1782","11_L6","X2_highlow_yes_1",85,"High-Low","Yes","must_probably"
"1783","1_L6","X3_lowonly_no_1",76,"Low","No","must_probably"
"1784","2_L6","X3_lowonly_no_1",81,"Low","No","must_probably"
"1785","3_L6","X3_lowonly_no_1",51,"Low","No","must_probably"
"1786","4_L6","X3_lowonly_no_1",75,"Low","No","must_probably"
"1787","5_L6","X3_lowonly_no_1",80,"Low","No","must_probably"
"1788","6_L6","X3_lowonly_no_1",70,"Low","No","must_probably"
"1789","7_L6","X3_lowonly_no_1",70,"Low","No","must_probably"
"1790","8_L6","X3_lowonly_no_1",69,"Low","No","must_probably"
"1791","9_L6","X3_lowonly_no_1",80,"Low","No","must_probably"
"1792","10_L6","X3_lowonly_no_1",75,"Low","No","must_probably"
"1793","11_L6","X3_lowonly_no_1",55,"Low","No","must_probably"
"1794","1_L6","X4_highonly_no_1",85,"High","No","must_probably"
"1795","2_L6","X4_highonly_no_1",86,"High","No","must_probably"
"1796","3_L6","X4_highonly_no_1",74,"High","No","must_probably"
"1797","4_L6","X4_highonly_no_1",75,"High","No","must_probably"
"1798","5_L6","X4_highonly_no_1",95,"High","No","must_probably"
"1799","6_L6","X4_highonly_no_1",100,"High","No","must_probably"
"1800","7_L6","X4_highonly_no_1",80,"High","No","must_probably"
"1801","8_L6","X4_highonly_no_1",73,"High","No","must_probably"
"1802","9_L6","X4_highonly_no_1",90,"High","No","must_probably"
"1803","10_L6","X4_highonly_no_1",86,"High","No","must_probably"
"1804","11_L6","X4_highonly_no_1",50,"High","No","must_probably"
"1805","1_L6","X5_lowhigh_no_1",50,"Low-High","No","would_possibly"
"1806","2_L6","X5_lowhigh_no_1",76,"Low-High","No","would_possibly"
"1807","3_L6","X5_lowhigh_no_1",54,"Low-High","No","would_possibly"
"1808","4_L6","X5_lowhigh_no_1",68,"Low-High","No","would_possibly"
"1809","5_L6","X5_lowhigh_no_1",81,"Low-High","No","would_possibly"
"1810","6_L6","X5_lowhigh_no_1",50,"Low-High","No","would_possibly"
"1811","7_L6","X5_lowhigh_no_1",40,"Low-High","No","would_possibly"
"1812","8_L6","X5_lowhigh_no_1",65,"Low-High","No","would_possibly"
"1813","9_L6","X5_lowhigh_no_1",45,"Low-High","No","would_possibly"
"1814","10_L6","X5_lowhigh_no_1",72,"Low-High","No","would_possibly"
"1815","11_L6","X5_lowhigh_no_1",45,"Low-High","No","would_possibly"
"1816","1_L6","X6_highlow_no_1",50,"High-Low","No","would_possibly"
"1817","2_L6","X6_highlow_no_1",37,"High-Low","No","would_possibly"
"1818","3_L6","X6_highlow_no_1",50,"High-Low","No","would_possibly"
"1819","4_L6","X6_highlow_no_1",71,"High-Low","No","would_possibly"
"1820","5_L6","X6_highlow_no_1",81,"High-Low","No","would_possibly"
"1821","6_L6","X6_highlow_no_1",60,"High-Low","No","would_possibly"
"1822","7_L6","X6_highlow_no_1",60,"High-Low","No","would_possibly"
"1823","8_L6","X6_highlow_no_1",44,"High-Low","No","would_possibly"
"1824","9_L6","X6_highlow_no_1",90,"High-Low","No","would_possibly"
"1825","10_L6","X6_highlow_no_1",72,"High-Low","No","would_possibly"
"1826","11_L6","X6_highlow_no_1",65,"High-Low","No","would_possibly"
"1827","1_L6","X7_lowonly_yes_1",50,"Low","Yes","would_possibly"
"1828","2_L6","X7_lowonly_yes_1",42,"Low","Yes","would_possibly"
"1829","3_L6","X7_lowonly_yes_1",55,"Low","Yes","would_possibly"
"1830","4_L6","X7_lowonly_yes_1",82,"Low","Yes","would_possibly"
"1831","5_L6","X7_lowonly_yes_1",83,"Low","Yes","would_possibly"
"1832","6_L6","X7_lowonly_yes_1",70,"Low","Yes","would_possibly"
"1833","7_L6","X7_lowonly_yes_1",40,"Low","Yes","would_possibly"
"1834","8_L6","X7_lowonly_yes_1",86,"Low","Yes","would_possibly"
"1835","9_L6","X7_lowonly_yes_1",60,"Low","Yes","would_possibly"
"1836","10_L6","X7_lowonly_yes_1",63,"Low","Yes","would_possibly"
"1837","11_L6","X7_lowonly_yes_1",60,"Low","Yes","would_possibly"
"1838","1_L6","X8_highonly_yes_1",78,"High","Yes","would_possibly"
"1839","2_L6","X8_highonly_yes_1",94,"High","Yes","would_possibly"
"1840","3_L6","X8_highonly_yes_1",83,"High","Yes","would_possibly"
"1841","4_L6","X8_highonly_yes_1",92,"High","Yes","would_possibly"
"1842","5_L6","X8_highonly_yes_1",88,"High","Yes","would_possibly"
"1843","6_L6","X8_highonly_yes_1",100,"High","Yes","would_possibly"
"1844","7_L6","X8_highonly_yes_1",90,"High","Yes","would_possibly"
"1845","8_L6","X8_highonly_yes_1",92,"High","Yes","would_possibly"
"1846","9_L6","X8_highonly_yes_1",85,"High","Yes","would_possibly"
"1847","10_L6","X8_highonly_yes_1",87,"High","Yes","would_possibly"
"1848","11_L6","X8_highonly_yes_1",70,"High","Yes","would_possibly"
"1849","1_L6","X9_lowhigh_yes_1",86,"Low-High","Yes","might_probably"
"1850","2_L6","X9_lowhigh_yes_1",86,"Low-High","Yes","might_probably"
"1851","3_L6","X9_lowhigh_yes_1",40,"Low-High","Yes","might_probably"
"1852","4_L6","X9_lowhigh_yes_1",70,"Low-High","Yes","might_probably"
"1853","5_L6","X9_lowhigh_yes_1",84,"Low-High","Yes","might_probably"
"1854","6_L6","X9_lowhigh_yes_1",60,"Low-High","Yes","might_probably"
"1855","7_L6","X9_lowhigh_yes_1",60,"Low-High","Yes","might_probably"
"1856","8_L6","X9_lowhigh_yes_1",96,"Low-High","Yes","might_probably"
"1857","9_L6","X9_lowhigh_yes_1",60,"Low-High","Yes","might_probably"
"1858","10_L6","X9_lowhigh_yes_1",82,"Low-High","Yes","might_probably"
"1859","11_L6","X9_lowhigh_yes_1",45,"Low-High","Yes","might_probably"
"1860","1_L6","X10_highlow_yes_1",43,"High-Low","Yes","might_probably"
"1861","2_L6","X10_highlow_yes_1",63,"High-Low","Yes","might_probably"
"1862","3_L6","X10_highlow_yes_1",44,"High-Low","Yes","might_probably"
"1863","4_L6","X10_highlow_yes_1",61,"High-Low","Yes","might_probably"
"1864","5_L6","X10_highlow_yes_1",76,"High-Low","Yes","might_probably"
"1865","6_L6","X10_highlow_yes_1",40,"High-Low","Yes","might_probably"
"1866","7_L6","X10_highlow_yes_1",30,"High-Low","Yes","might_probably"
"1867","8_L6","X10_highlow_yes_1",91,"High-Low","Yes","might_probably"
"1868","9_L6","X10_highlow_yes_1",60,"High-Low","Yes","might_probably"
"1869","10_L6","X10_highlow_yes_1",80,"High-Low","Yes","might_probably"
"1870","11_L6","X10_highlow_yes_1",60,"High-Low","Yes","might_probably"
"1871","1_L6","X11_lowonly_no_1",44,"Low","No","might_probably"
"1872","2_L6","X11_lowonly_no_1",57,"Low","No","might_probably"
"1873","3_L6","X11_lowonly_no_1",50,"Low","No","might_probably"
"1874","4_L6","X11_lowonly_no_1",75,"Low","No","might_probably"
"1875","5_L6","X11_lowonly_no_1",79,"Low","No","might_probably"
"1876","6_L6","X11_lowonly_no_1",60,"Low","No","might_probably"
"1877","7_L6","X11_lowonly_no_1",60,"Low","No","might_probably"
"1878","8_L6","X11_lowonly_no_1",34,"Low","No","might_probably"
"1879","9_L6","X11_lowonly_no_1",70,"Low","No","might_probably"
"1880","10_L6","X11_lowonly_no_1",50,"Low","No","might_probably"
"1881","11_L6","X11_lowonly_no_1",60,"Low","No","might_probably"
"1882","1_L6","X12_highonly_no_1",58,"High","No","might_probably"
"1883","2_L6","X12_highonly_no_1",75,"High","No","might_probably"
"1884","3_L6","X12_highonly_no_1",72,"High","No","might_probably"
"1885","4_L6","X12_highonly_no_1",76,"High","No","might_probably"
"1886","5_L6","X12_highonly_no_1",81,"High","No","might_probably"
"1887","6_L6","X12_highonly_no_1",60,"High","No","might_probably"
"1888","7_L6","X12_highonly_no_1",60,"High","No","might_probably"
"1889","8_L6","X12_highonly_no_1",40,"High","No","might_probably"
"1890","9_L6","X12_highonly_no_1",40,"High","No","might_probably"
"1891","10_L6","X12_highonly_no_1",61,"High","No","might_probably"
"1892","11_L6","X12_highonly_no_1",55,"High","No","might_probably"
"1893","1_L6","X13_lowhigh_no_1",51,"Low-High","No","may_certainly"
"1894","2_L6","X13_lowhigh_no_1",81,"Low-High","No","may_certainly"
"1895","3_L6","X13_lowhigh_no_1",68,"Low-High","No","may_certainly"
"1896","4_L6","X13_lowhigh_no_1",80,"Low-High","No","may_certainly"
"1897","5_L6","X13_lowhigh_no_1",91,"Low-High","No","may_certainly"
"1898","6_L6","X13_lowhigh_no_1",100,"Low-High","No","may_certainly"
"1899","7_L6","X13_lowhigh_no_1",60,"Low-High","No","may_certainly"
"1900","8_L6","X13_lowhigh_no_1",34,"Low-High","No","may_certainly"
"1901","9_L6","X13_lowhigh_no_1",75,"Low-High","No","may_certainly"
"1902","10_L6","X13_lowhigh_no_1",91,"Low-High","No","may_certainly"
"1903","11_L6","X13_lowhigh_no_1",75,"Low-High","No","may_certainly"
"1904","1_L6","X14_highlow_no_1",70,"High-Low","No","may_certainly"
"1905","2_L6","X14_highlow_no_1",86,"High-Low","No","may_certainly"
"1906","3_L6","X14_highlow_no_1",61,"High-Low","No","may_certainly"
"1907","4_L6","X14_highlow_no_1",71,"High-Low","No","may_certainly"
"1908","5_L6","X14_highlow_no_1",84,"High-Low","No","may_certainly"
"1909","6_L6","X14_highlow_no_1",50,"High-Low","No","may_certainly"
"1910","7_L6","X14_highlow_no_1",30,"High-Low","No","may_certainly"
"1911","8_L6","X14_highlow_no_1",44,"High-Low","No","may_certainly"
"1912","9_L6","X14_highlow_no_1",90,"High-Low","No","may_certainly"
"1913","10_L6","X14_highlow_no_1",76,"High-Low","No","may_certainly"
"1914","11_L6","X14_highlow_no_1",65,"High-Low","No","may_certainly"
"1915","1_L6","X15_lowonly_yes_1",53,"Low","Yes","may_certainly"
"1916","2_L6","X15_lowonly_yes_1",57,"Low","Yes","may_certainly"
"1917","3_L6","X15_lowonly_yes_1",53,"Low","Yes","may_certainly"
"1918","4_L6","X15_lowonly_yes_1",80,"Low","Yes","may_certainly"
"1919","5_L6","X15_lowonly_yes_1",79,"Low","Yes","may_certainly"
"1920","6_L6","X15_lowonly_yes_1",75,"Low","Yes","may_certainly"
"1921","7_L6","X15_lowonly_yes_1",60,"Low","Yes","may_certainly"
"1922","8_L6","X15_lowonly_yes_1",90,"Low","Yes","may_certainly"
"1923","9_L6","X15_lowonly_yes_1",75,"Low","Yes","may_certainly"
"1924","10_L6","X15_lowonly_yes_1",55,"Low","Yes","may_certainly"
"1925","11_L6","X15_lowonly_yes_1",60,"Low","Yes","may_certainly"
"1926","1_L6","X16_highonly_yes_1",80,"High","Yes","may_certainly"
"1927","2_L6","X16_highonly_yes_1",94,"High","Yes","may_certainly"
"1928","3_L6","X16_highonly_yes_1",64,"High","Yes","may_certainly"
"1929","4_L6","X16_highonly_yes_1",87,"High","Yes","may_certainly"
"1930","5_L6","X16_highonly_yes_1",92,"High","Yes","may_certainly"
"1931","6_L6","X16_highonly_yes_1",100,"High","Yes","may_certainly"
"1932","7_L6","X16_highonly_yes_1",60,"High","Yes","may_certainly"
"1933","8_L6","X16_highonly_yes_1",80,"High","Yes","may_certainly"
"1934","9_L6","X16_highonly_yes_1",85,"High","Yes","may_certainly"
"1935","10_L6","X16_highonly_yes_1",95,"High","Yes","may_certainly"
"1936","11_L6","X16_highonly_yes_1",75,"High","Yes","may_certainly"
"1937","1_L6","X17_lowhigh_yes_1",52,"Low-High","Yes","may_definitely"
"1938","2_L6","X17_lowhigh_yes_1",75,"Low-High","Yes","may_definitely"
"1939","3_L6","X17_lowhigh_yes_1",50,"Low-High","Yes","may_definitely"
"1940","4_L6","X17_lowhigh_yes_1",86,"Low-High","Yes","may_definitely"
"1941","5_L6","X17_lowhigh_yes_1",89,"Low-High","Yes","may_definitely"
"1942","6_L6","X17_lowhigh_yes_1",50,"Low-High","Yes","may_definitely"
"1943","7_L6","X17_lowhigh_yes_1",40,"Low-High","Yes","may_definitely"
"1944","8_L6","X17_lowhigh_yes_1",82,"Low-High","Yes","may_definitely"
"1945","9_L6","X17_lowhigh_yes_1",80,"Low-High","Yes","may_definitely"
"1946","10_L6","X17_lowhigh_yes_1",82,"Low-High","Yes","may_definitely"
"1947","11_L6","X17_lowhigh_yes_1",60,"Low-High","Yes","may_definitely"
"1948","1_L6","X18_highlow_yes_1",58,"High-Low","Yes","may_definitely"
"1949","2_L6","X18_highlow_yes_1",75,"High-Low","Yes","may_definitely"
"1950","3_L6","X18_highlow_yes_1",83,"High-Low","Yes","may_definitely"
"1951","4_L6","X18_highlow_yes_1",85,"High-Low","Yes","may_definitely"
"1952","5_L6","X18_highlow_yes_1",95,"High-Low","Yes","may_definitely"
"1953","6_L6","X18_highlow_yes_1",100,"High-Low","Yes","may_definitely"
"1954","7_L6","X18_highlow_yes_1",60,"High-Low","Yes","may_definitely"
"1955","8_L6","X18_highlow_yes_1",79,"High-Low","Yes","may_definitely"
"1956","9_L6","X18_highlow_yes_1",90,"High-Low","Yes","may_definitely"
"1957","10_L6","X18_highlow_yes_1",92,"High-Low","Yes","may_definitely"
"1958","11_L6","X18_highlow_yes_1",80,"High-Low","Yes","may_definitely"
"1959","1_L6","X19_lowonly_no_1",60,"Low","No","may_definitely"
"1960","2_L6","X19_lowonly_no_1",66,"Low","No","may_definitely"
"1961","3_L6","X19_lowonly_no_1",65,"Low","No","may_definitely"
"1962","4_L6","X19_lowonly_no_1",71,"Low","No","may_definitely"
"1963","5_L6","X19_lowonly_no_1",96,"Low","No","may_definitely"
"1964","6_L6","X19_lowonly_no_1",80,"Low","No","may_definitely"
"1965","7_L6","X19_lowonly_no_1",60,"Low","No","may_definitely"
"1966","8_L6","X19_lowonly_no_1",89,"Low","No","may_definitely"
"1967","9_L6","X19_lowonly_no_1",75,"Low","No","may_definitely"
"1968","10_L6","X19_lowonly_no_1",66,"Low","No","may_definitely"
"1969","11_L6","X19_lowonly_no_1",65,"Low","No","may_definitely"
"1970","1_L6","X20_highonly_no_1",99,"High","No","may_definitely"
"1971","2_L6","X20_highonly_no_1",94,"High","No","may_definitely"
"1972","3_L6","X20_highonly_no_1",95,"High","No","may_definitely"
"1973","4_L6","X20_highonly_no_1",98,"High","No","may_definitely"
"1974","5_L6","X20_highonly_no_1",95,"High","No","may_definitely"
"1975","6_L6","X20_highonly_no_1",100,"High","No","may_definitely"
"1976","7_L6","X20_highonly_no_1",90,"High","No","may_definitely"
"1977","8_L6","X20_highonly_no_1",99,"High","No","may_definitely"
"1978","9_L6","X20_highonly_no_1",90,"High","No","may_definitely"
"1979","10_L6","X20_highonly_no_1",96,"High","No","may_definitely"
"1980","11_L6","X20_highonly_no_1",70,"High","No","may_definitely"
"1981","1_L6","X21_lowhigh_no_1",77,"Low-High","No","might_definitely"
"1982","2_L6","X21_lowhigh_no_1",77,"Low-High","No","might_definitely"
"1983","3_L6","X21_lowhigh_no_1",64,"Low-High","No","might_definitely"
"1984","4_L6","X21_lowhigh_no_1",75,"Low-High","No","might_definitely"
"1985","5_L6","X21_lowhigh_no_1",99,"Low-High","No","might_definitely"
"1986","6_L6","X21_lowhigh_no_1",60,"Low-High","No","might_definitely"
"1987","7_L6","X21_lowhigh_no_1",60,"Low-High","No","might_definitely"
"1988","8_L6","X21_lowhigh_no_1",58,"Low-High","No","might_definitely"
"1989","9_L6","X21_lowhigh_no_1",40,"Low-High","No","might_definitely"
"1990","10_L6","X21_lowhigh_no_1",76,"Low-High","No","might_definitely"
"1991","11_L6","X21_lowhigh_no_1",75,"Low-High","No","might_definitely"
"1992","1_L6","X22_highlow_no_1",51,"High-Low","No","might_definitely"
"1993","2_L6","X22_highlow_no_1",86,"High-Low","No","might_definitely"
"1994","3_L6","X22_highlow_no_1",64,"High-Low","No","might_definitely"
"1995","4_L6","X22_highlow_no_1",88,"High-Low","No","might_definitely"
"1996","5_L6","X22_highlow_no_1",95,"High-Low","No","might_definitely"
"1997","6_L6","X22_highlow_no_1",100,"High-Low","No","might_definitely"
"1998","7_L6","X22_highlow_no_1",50,"High-Low","No","might_definitely"
"1999","8_L6","X22_highlow_no_1",41,"High-Low","No","might_definitely"
"2000","9_L6","X22_highlow_no_1",90,"High-Low","No","might_definitely"
"2001","10_L6","X22_highlow_no_1",77,"High-Low","No","might_definitely"
"2002","11_L6","X22_highlow_no_1",70,"High-Low","No","might_definitely"
"2003","1_L6","X23_lowonly_yes_1",66,"Low","Yes","might_definitely"
"2004","2_L6","X23_lowonly_yes_1",75,"Low","Yes","might_definitely"
"2005","3_L6","X23_lowonly_yes_1",70,"Low","Yes","might_definitely"
"2006","4_L6","X23_lowonly_yes_1",70,"Low","Yes","might_definitely"
"2007","5_L6","X23_lowonly_yes_1",97,"Low","Yes","might_definitely"
"2008","6_L6","X23_lowonly_yes_1",80,"Low","Yes","might_definitely"
"2009","7_L6","X23_lowonly_yes_1",40,"Low","Yes","might_definitely"
"2010","8_L6","X23_lowonly_yes_1",70,"Low","Yes","might_definitely"
"2011","9_L6","X23_lowonly_yes_1",75,"Low","Yes","might_definitely"
"2012","10_L6","X23_lowonly_yes_1",61,"Low","Yes","might_definitely"
"2013","11_L6","X23_lowonly_yes_1",80,"Low","Yes","might_definitely"
"2014","1_L6","X24_highonly_yes_1",91,"High","Yes","might_definitely"
"2015","2_L6","X24_highonly_yes_1",91,"High","Yes","might_definitely"
"2016","3_L6","X24_highonly_yes_1",91,"High","Yes","might_definitely"
"2017","4_L6","X24_highonly_yes_1",93,"High","Yes","might_definitely"
"2018","5_L6","X24_highonly_yes_1",96,"High","Yes","might_definitely"
"2019","6_L6","X24_highonly_yes_1",100,"High","Yes","might_definitely"
"2020","7_L6","X24_highonly_yes_1",90,"High","Yes","might_definitely"
"2021","8_L6","X24_highonly_yes_1",90,"High","Yes","might_definitely"
"2022","9_L6","X24_highonly_yes_1",70,"High","Yes","might_definitely"
"2023","10_L6","X24_highonly_yes_1",94,"High","Yes","might_definitely"
"2024","11_L6","X24_highonly_yes_1",80,"High","Yes","might_definitely"
"2025","1_L6","X25_lowhigh_yes_1",21,"Low-High","Yes","might_certainly"
"2026","2_L6","X25_lowhigh_yes_1",86,"Low-High","Yes","might_certainly"
"2027","3_L6","X25_lowhigh_yes_1",73,"Low-High","Yes","might_certainly"
"2028","4_L6","X25_lowhigh_yes_1",81,"Low-High","Yes","might_certainly"
"2029","5_L6","X25_lowhigh_yes_1",96,"Low-High","Yes","might_certainly"
"2030","6_L6","X25_lowhigh_yes_1",85,"Low-High","Yes","might_certainly"
"2031","7_L6","X25_lowhigh_yes_1",40,"Low-High","Yes","might_certainly"
"2032","8_L6","X25_lowhigh_yes_1",76,"Low-High","Yes","might_certainly"
"2033","9_L6","X25_lowhigh_yes_1",70,"Low-High","Yes","might_certainly"
"2034","10_L6","X25_lowhigh_yes_1",81,"Low-High","Yes","might_certainly"
"2035","11_L6","X25_lowhigh_yes_1",80,"Low-High","Yes","might_certainly"
"2036","1_L6","X26_highlow_yes_1",96,"High-Low","Yes","might_certainly"
"2037","2_L6","X26_highlow_yes_1",81,"High-Low","Yes","might_certainly"
"2038","3_L6","X26_highlow_yes_1",70,"High-Low","Yes","might_certainly"
"2039","4_L6","X26_highlow_yes_1",81,"High-Low","Yes","might_certainly"
"2040","5_L6","X26_highlow_yes_1",95,"High-Low","Yes","might_certainly"
"2041","6_L6","X26_highlow_yes_1",85,"High-Low","Yes","might_certainly"
"2042","7_L6","X26_highlow_yes_1",50,"High-Low","Yes","might_certainly"
"2043","8_L6","X26_highlow_yes_1",67,"High-Low","Yes","might_certainly"
"2044","9_L6","X26_highlow_yes_1",70,"High-Low","Yes","might_certainly"
"2045","10_L6","X26_highlow_yes_1",82,"High-Low","Yes","might_certainly"
"2046","11_L6","X26_highlow_yes_1",75,"High-Low","Yes","might_certainly"
"2047","1_L6","X27_lowonly_no_1",70,"Low","No","might_certainly"
"2048","2_L6","X27_lowonly_no_1",55,"Low","No","might_certainly"
"2049","3_L6","X27_lowonly_no_1",79,"Low","No","might_certainly"
"2050","4_L6","X27_lowonly_no_1",81,"Low","No","might_certainly"
"2051","5_L6","X27_lowonly_no_1",80,"Low","No","might_certainly"
"2052","6_L6","X27_lowonly_no_1",80,"Low","No","might_certainly"
"2053","7_L6","X27_lowonly_no_1",70,"Low","No","might_certainly"
"2054","8_L6","X27_lowonly_no_1",79,"Low","No","might_certainly"
"2055","9_L6","X27_lowonly_no_1",40,"Low","No","might_certainly"
"2056","10_L6","X27_lowonly_no_1",75,"Low","No","might_certainly"
"2057","11_L6","X27_lowonly_no_1",80,"Low","No","might_certainly"
"2058","1_L6","X28_highonly_no_1",99,"High","No","might_certainly"
"2059","2_L6","X28_highonly_no_1",92,"High","No","might_certainly"
"2060","3_L6","X28_highonly_no_1",69,"High","No","might_certainly"
"2061","4_L6","X28_highonly_no_1",95,"High","No","might_certainly"
"2062","5_L6","X28_highonly_no_1",98,"High","No","might_certainly"
"2063","6_L6","X28_highonly_no_1",100,"High","No","might_certainly"
"2064","7_L6","X28_highonly_no_1",90,"High","No","might_certainly"
"2065","8_L6","X28_highonly_no_1",99,"High","No","might_certainly"
"2066","9_L6","X28_highonly_no_1",95,"High","No","might_certainly"
"2067","10_L6","X28_highonly_no_1",96,"High","No","might_certainly"
"2068","11_L6","X28_highonly_no_1",90,"High","No","might_certainly"
"2069","1_L6","X29_lowhigh_no_1",53,"Low-High","No","must_possibly"
"2070","2_L6","X29_lowhigh_no_1",76,"Low-High","No","must_possibly"
